dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,4.385437,3.877662,5.786335,2.135755,0.479909,-2.718606,5.622463
0.050000,4.472723,3.814844,5.893875,2.150792,0.300727,-3.583644,5.696493
0.050000,4.564645,3.758577,6.001651,2.155522,0.094598,-4.122584,5.771301
0.050000,4.659095,3.709971,6.107874,2.124459,-0.621262,-14.317199,5.844312
0.050000,4.752036,3.670148,6.208988,2.022275,-2.043678,-28.448317,5.912054
0.050000,4.840590,3.638763,6.302938,1.879013,-2.865231,-16.431057,5.972684
0.050000,4.923919,3.614483,6.389733,1.735896,-2.862333,0.057956,6.026227
0.050000,5.001510,3.596042,6.469485,1.595040,-2.817128,0.904111,6.073056
0.050000,5.073080,3.582306,6.542362,1.457533,-2.750148,1.339593,6.113726
0.050000,5.138505,3.572300,6.608547,1.323710,-2.676453,1.473895,6.148844
0.050000,5.197760,3.565207,6.668226,1.193568,-2.602840,1.472259,6.179013
0.050000,5.250876,3.560349,6.721563,1.066740,-2.536567,1.325461,6.204777
0.050000,5.297911,3.557174,6.768705,0.942839,-2.478020,1.170951,6.226620
0.050000,5.338937,3.555230,6.809778,0.821458,-2.427604,1.008312,6.244951
0.050000,5.374028,3.554155,6.844884,0.702135,-2.386471,0.822660,6.260113
0.050000,5.403249,3.553661,6.874110,0.584516,-2.352371,0.682003,6.272386
0.050000,5.426662,3.553521,6.897523,0.468254,-2.325253,0.542372,6.281993
0.050000,5.444316,3.553563,6.915177,0.353089,-2.303301,0.439027,0.005921
0.050000,5.456246,3.553662,6.927108,0.238615,-2.289468,0.276658,0.010665
0.050000,5.462481,3.553736,6.933343,0.124705,-2.278194,0.225483,0.013125
0.050000,5.464178,3.553759,6.935040,0.033943,-1.815240,9.259092,0.013792
0.050000,5.464178,3.553759,6.935040,0.000000,-0.678869,22.727420,0.013792
