dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,7.357667,5.910214,6.235313,2.053942,1.560640,-0.558433,0.809089
0.050000,7.428368,5.989627,6.341639,2.126515,1.451446,-2.183875,0.879127
0.050000,7.494754,6.076557,6.451018,2.187594,1.221586,-4.597198,0.959209
0.050000,7.545720,6.152531,6.542504,1.829713,-7.157615,-167.584022,0.994384
0.050000,7.596128,6.232793,6.637282,1.895558,1.316900,169.490305,1.026479
0.050000,7.644659,6.316464,6.734008,1.934534,0.779513,-10.747743,1.064970
0.050000,7.690787,6.404415,6.833322,1.986265,1.034618,5.102109,1.111963
0.050000,7.733700,6.497864,6.936153,2.056623,1.407169,7.451020,1.170510
0.050000,7.772067,6.598498,7.043853,2.154003,1.947606,10.808737,1.245070
0.050000,7.803590,6.708597,7.158376,2.290466,2.729253,15.632944,1.342078
0.050000,7.824161,6.830810,7.282308,2.478627,3.763227,20.679480,1.470084
0.050000,7.826764,6.966687,7.418210,2.718049,4.788438,20.504211,1.637611
0.050000,7.801916,7.112483,7.566108,2.957961,4.798228,0.195796,1.844842
0.050000,7.743890,7.254790,7.719791,3.073655,2.313895,-49.686650,2.071263
0.050000,7.659130,7.376875,7.868414,2.972460,-2.023902,-86.755935,2.280897
0.050000,7.561694,7.472115,8.004665,2.725026,-4.948686,-58.495698,2.449576
0.050000,7.461959,7.544375,8.127827,2.463226,-5.236010,-5.746470,2.575043
0.050000,7.364283,7.600228,8.240343,2.250336,-4.257783,19.564531,2.665447
0.050000,7.269800,7.645000,8.344898,2.091100,-3.184733,21.461004,2.729663
0.050000,7.178524,7.682344,8.443518,1.972403,-2.373944,16.215789,2.774375
0.050000,7.091552,7.714247,8.536157,1.852765,-2.392755,-0.376219,2.803691
0.050000,7.011063,7.741700,8.621198,1.700834,-3.038607,-12.917035,2.820522
0.050000,6.937827,7.765716,8.698272,1.541469,-3.187303,-2.973936,2.827613
0.050000,6.871478,7.787238,8.768024,1.395035,-2.928695,5.172166,2.827086
0.050000,6.811741,7.806857,8.830900,1.257528,-2.750132,3.571256,2.820407
