dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,2.825236,6.953960,6.077500,1.700000,0.000000,0.000000,2.777837
0.050000,2.745744,6.984059,6.162500,1.700000,0.000000,0.000000,2.781513
0.050000,2.666134,7.013847,6.247500,1.700000,0.000000,0.000000,2.785666
0.050000,2.586394,7.043285,6.332500,1.700000,0.000000,0.000000,2.790297
0.050000,2.506512,7.072333,6.417500,1.700000,0.000000,0.000000,2.795409
0.050000,2.426476,7.100954,6.502500,1.700000,0.000000,0.000000,2.801001
0.050000,2.346274,7.129108,6.587500,1.700000,0.000000,0.000000,2.807076
0.050000,2.265896,7.156754,6.672500,1.700000,0.000000,0.000000,2.813634
0.050000,2.185331,7.183853,6.757500,1.700000,0.000000,0.000000,2.820676
0.050000,2.104572,7.210365,6.842500,1.700000,0.000000,0.000000,2.828203
0.050000,2.023609,7.236248,6.927500,1.700000,0.000000,0.000000,2.836214
0.050000,1.942435,7.261463,7.012500,1.700000,0.000000,0.000000,2.844708
0.050000,1.861044,7.285967,7.097500,1.700000,0.000000,0.000000,2.853686
0.050000,1.779431,7.309719,7.182500,1.700000,0.000000,0.000000,2.863146
0.050000,1.697591,7.332680,7.267500,1.700000,0.000000,0.000000,2.873084
0.050000,1.615521,7.354806,7.352500,1.700000,0.000000,0.000000,2.883498
0.050000,1.533221,7.376056,7.437500,1.700000,0.000000,0.000000,2.894383
0.050000,1.450690,7.396391,7.522500,1.700000,0.000000,0.000000,2.905735
0.050000,1.367928,7.415768,7.607500,1.700000,0.000000,0.000000,2.917545
0.050000,1.284940,7.434148,7.692500,1.700000,0.000000,0.000000,2.929808
0.050000,1.201728,7.451490,7.777500,1.700000,0.000000,0.000000,2.942514
0.050000,1.118300,7.467755,7.862500,1.700000,0.000000,0.000000,2.955652
0.050000,1.034661,7.482905,7.947500,1.700000,0.000000,0.000000,2.969210
0.050000,0.950823,7.496903,8.032500,1.700000,0.000000,0.000000,2.983175
0.050000,0.866794,7.509712,8.117500,1.700000,0.000000,0.000000,2.997531
0.050000,0.783752,7.521146,8.201326,1.653031,-0.939380,-18.787600,3.012056
0.050000,0.704202,7.530936,8.281477,1.553031,-2.000000,-21.212400,3.026269
0.050000,0.629493,7.539077,8.356629,1.453031,-2.000000,-0.000000,3.039869
0.050000,0.559660,7.545751,8.426780,1.353031,-2.000000,0.000000,3.052789
0.050000,0.494732,7.551135,8.491932,1.253031,-2.000000,-0.000000,3.064971
0.050000,0.434732,7.555398,8.552084,1.153031,-2.000000,0.000000,3.076367
0.050000,0.379680,7.558703,8.607235,1.053031,-2.000000,-0.000000,3.086931
0.050000,0.329591,7.561200,8.657387,0.953031,-2.000000,0.000000,3.096629
0.050000,0.284476,7.563031,8.702538,0.853031,-2.000000,0.000000,3.105429
0.050000,0.244346,7.564325,8.742690,0.753031,-2.000000,0.000000,3.113307
0.050000,0.209205,7.565198,8.777841,0.653031,-2.000000,-0.000000,3.120242
0.050000,0.179059,7.565751,8.807993,0.553031,-2.000000,0.000000,3.126216
0.050000,0.153909,7.566075,8.833144,0.453031,-2.000000,-0.000000,3.131218
0.050000,0.133758,7.566244,8.853296,0.353031,-2.000000,0.000000,3.135236
0.050000,0.118607,7.566317,8.868447,0.253031,-2.000000,0.000000,3.138264
0.050000,0.108456,7.566341,8.878599,0.153031,-2.000000,-0.000000,3.140295
0.050000,0.103304,7.566345,8.883751,0.053031,-2.000000,0.000000,3.141327
0.050000,0.101978,7.566345,8.885076,0.000000,-1.060620,18.787600,3.141593
0.050000,0.101978,7.566345,8.885076,0.000000,0.000000,21.212400,3.141593
