dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,0.619315,7.249171,5.917122,1.361782,-1.806042,-9.979971,3.032896
0.050000,0.556029,7.255371,5.980712,1.271790,-1.799844,0.123972,3.054953
0.050000,0.497102,7.259884,6.039811,1.181979,-1.796213,0.072616,3.075339
0.050000,0.442579,7.262989,6.094422,1.092227,-1.795050,0.023252,3.094045
0.050000,0.392495,7.264944,6.144545,1.002449,-1.795560,-0.010193,3.111076
0.050000,0.346878,7.265985,6.190173,0.912570,-1.797583,-0.040452,3.126446
0.050000,0.305752,7.266325,6.231301,0.822561,-1.800180,-0.051951,3.140177
0.050000,0.269133,7.266155,6.267920,0.732384,-1.803540,-0.067191,3.152297
0.050000,0.237035,7.265642,6.300022,0.642042,-1.806831,-0.065825,3.162835
0.050000,0.209468,7.264932,6.327598,0.551515,-1.810535,-0.074079,3.171817
0.050000,0.186440,7.264150,6.350640,0.460826,-1.813787,-0.065033,3.179272
0.050000,0.167956,7.263398,6.369139,0.369996,-1.816593,-0.056135,3.185223
0.050000,0.154018,7.262759,6.383091,0.279042,-1.819079,-0.049712,3.189690
0.050000,0.144630,7.262293,6.392491,0.187992,-1.821015,-0.038730,3.192690
0.050000,0.139793,7.262041,6.397335,0.096874,-1.822349,-0.026678,3.194232
0.050000,0.138512,7.261974,6.398618,0.025658,-1.424325,7.960481,3.194640
0.050000,0.138512,7.261974,6.398618,0.000000,-0.513156,18.223375,3.194640
