dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,6.815445,6.236363,5.603700,1.503370,-1.578959,-0.401847,0.705692
0.050000,6.868634,6.283680,5.674890,1.423799,-1.591429,-0.249412,0.750980
0.050000,6.916524,6.330934,5.742169,1.345579,-1.564399,0.540616,0.809089
0.050000,6.958865,6.378444,5.805809,1.272789,-1.455786,2.172246,0.879127
0.050000,6.995652,6.426570,5.866383,1.211496,-1.225866,4.598405,0.959209
0.050000,7.034618,6.484775,5.936428,1.400885,3.787781,100.272948,0.994384
0.050000,7.074627,6.548465,6.011641,1.504271,2.067706,-34.401503,1.026479
0.050000,7.111397,6.611833,6.084905,1.465278,-0.779857,-56.951266,1.064970
0.050000,7.144238,6.674408,6.155574,1.413383,-1.037897,-5.160791,1.111963
0.050000,7.172289,6.735414,6.222720,1.342921,-1.409231,-7.426678,1.170510
0.050000,7.194521,6.793568,6.284979,1.245174,-1.954949,-10.914373,1.245070
0.050000,7.209865,6.846812,6.340390,1.108220,-2.739072,-15.682464,1.342078
0.050000,7.217650,6.892100,6.386342,0.919050,-3.783413,-20.886808,1.470084
0.050000,7.218524,6.925987,6.420241,0.677963,-4.821731,-20.766355,1.637611
0.050000,7.215064,6.947508,6.442038,0.435943,-4.840410,-0.373594,1.844842
0.050000,7.209052,6.962283,6.457989,0.319029,-2.338274,50.042735,2.071263
0.050000,7.196873,6.979470,6.479054,0.421296,2.045333,87.672123,2.280897
0.050000,7.172714,7.002747,6.512601,0.670951,4.993106,58.955473,2.449576
0.050000,7.134772,7.030020,6.559329,0.934545,5.271878,5.575433,2.575043
0.050000,7.084869,7.058434,6.616754,1.148510,4.279301,-19.851530,2.665447
0.050000,7.025729,7.086393,6.682170,1.308321,3.196232,-21.661386,2.729663
0.050000,6.959665,7.113387,6.753536,1.427315,2.379867,-16.327305,2.774375
0.050000,6.889464,7.139119,6.828304,1.495365,1.361002,-20.377295,2.803691
0.050000,6.818684,7.163251,6.903085,1.495623,0.005170,-27.116634,2.820522
0.050000,6.749554,7.185918,6.975836,1.455019,-0.812095,-16.345306,2.827613
0.050000,6.682901,7.207539,7.045909,1.401460,-1.071180,-5.181700,2.827086
0.050000,6.619296,7.228431,7.112857,1.338960,-1.249990,-3.576203,2.820407
0.050000,6.559163,7.248801,7.176347,1.269791,-1.383381,-2.667828,2.808670
0.050000,6.502837,7.268755,7.236103,1.195120,-1.493417,-2.200705,2.792776
0.050000,6.450605,7.288300,7.291872,1.115385,-1.594701,-2.025691,2.773558
0.050000,6.402727,7.307343,7.343398,1.030518,-1.697345,-2.052873,2.751857
0.050000,6.359451,7.325696,7.390404,0.940129,-1.807788,-2.208861,2.728579
0.050000,6.321015,7.343078,7.432588,0.843676,-1.929060,-2.425435,2.704718
0.050000,6.287642,7.359131,7.469622,0.740674,-2.060031,-2.619435,2.681352
0.050000,6.259535,7.373443,7.501162,0.630804,-2.197403,-2.747424,2.659605
0.050000,6.236869,7.385573,7.526870,0.514163,-2.332821,-2.708368,2.640588
0.050000,6.219781,7.395100,7.546434,0.391279,-2.457679,-2.497154,2.625327
0.050000,6.208371,7.401657,7.559594,0.263195,-2.561682,-2.080058,2.614672
0.050000,6.202702,7.404976,7.566163,0.131388,-2.636133,-1.489026,2.609235
0.050000,6.201309,7.405798,7.567781,0.032353,-1.980709,13.108476,2.607884
0.050000,6.201309,7.405798,7.567781,0.000000,-0.647054,26.673093,2.607884
