dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,2.873793,6.608773,6.852638,1.686274,-0.057637,-0.001765,2.771912
0.050000,2.795270,6.639081,6.936807,1.683387,-0.057754,-0.002331,2.774637
0.050000,2.716792,6.669104,7.020832,1.680492,-0.057886,-0.002638,2.777837
0.050000,2.638348,6.698807,7.104711,1.677591,-0.058027,-0.002819,2.781513
0.050000,2.559924,6.728151,7.188445,1.674681,-0.058192,-0.003301,2.785666
0.050000,2.481508,6.757099,7.272033,1.671764,-0.058339,-0.002938,2.790297
0.050000,2.403090,6.785616,7.355475,1.668839,-0.058517,-0.003561,2.795409
0.050000,2.324659,6.813663,7.438771,1.665906,-0.058654,-0.002734,2.801001
0.050000,2.246204,6.841203,7.521919,1.662965,-0.058812,-0.003170,2.807076
0.050000,2.167716,6.868199,7.604920,1.660019,-0.058919,-0.002135,2.813634
0.050000,2.089186,6.894614,7.687773,1.657068,-0.059022,-0.002063,2.820676
0.050000,2.010607,6.920410,7.770479,1.654115,-0.059066,-0.000890,2.828203
0.050000,1.931969,6.945550,7.853037,1.651161,-0.059079,-0.000257,2.836214
0.050000,1.853268,6.969997,7.935448,1.648210,-0.059021,0.001157,2.844708
0.050000,1.774497,6.993712,8.017711,1.645265,-0.058903,0.002361,2.853686
0.050000,1.695652,7.016659,8.099827,1.642330,-0.058699,0.004093,2.863146
0.050000,1.616729,7.038801,8.181798,1.639410,-0.058404,0.005898,2.873084
0.050000,1.537725,7.060101,8.263623,1.636509,-0.058005,0.007976,2.883498
0.050000,1.458637,7.080523,8.345305,1.633635,-0.057484,0.010424,2.894383
0.050000,1.379465,7.100029,8.426845,1.630793,-0.056842,0.012845,2.905735
0.050000,1.300209,7.118586,8.508244,1.627991,-0.056046,0.015917,2.917545
0.050000,1.220869,7.136158,8.589506,1.625235,-0.055108,0.018750,2.929808
0.050000,1.141449,7.152710,8.670633,1.622535,-0.053999,0.022190,2.942514
0.050000,1.061951,7.168209,8.751628,1.619900,-0.052709,0.025804,2.955652
0.050000,0.982379,7.182623,8.832495,1.617337,-0.051269,0.028800,2.969210
0.050000,0.902738,7.195919,8.913238,1.614858,-0.049567,0.034025,2.983175
0.050000,0.823036,7.208069,8.993861,1.612469,-0.047784,0.035660,2.997531
0.050000,0.744380,7.218899,9.073259,1.587956,-0.490256,-8.849428,3.012056
0.050000,0.669129,7.228161,9.149078,1.516376,-1.431608,-18.827042,3.026269
0.050000,0.598541,7.235853,9.220083,1.420117,-1.925174,-9.871318,3.039869
0.050000,0.532628,7.242152,9.286296,1.324259,-1.917154,0.160386,3.052789
0.050000,0.471401,7.247229,9.347734,1.228759,-1.910009,0.142908,3.064971
0.050000,0.414865,7.251246,9.404412,1.133558,-1.904023,0.119714,3.076367
0.050000,0.363027,7.254358,9.456343,1.038624,-1.898671,0.107049,3.086931
0.050000,0.315890,7.256708,9.503539,0.943909,-1.894303,0.087359,3.096629
0.050000,0.273456,7.258431,9.546008,0.849382,-1.890552,0.075014,3.105429
0.050000,0.235726,7.259647,9.583758,0.755006,-1.887515,0.060745,3.113307
0.050000,0.202698,7.260467,9.616796,0.660760,-1.884924,0.051816,3.120242
0.050000,0.174372,7.260987,9.645127,0.566606,-1.883062,0.037236,3.126216
0.050000,0.150747,7.261292,9.668754,0.472541,-1.881305,0.035150,3.131218
0.050000,0.131821,7.261450,9.687680,0.378537,-1.880093,0.024234,3.135236
0.050000,0.117593,7.261519,9.701909,0.284574,-1.879254,0.016784,3.138264
0.050000,0.108060,7.261541,9.711441,0.190646,-1.878555,0.013981,3.140295
0.050000,0.103223,7.261545,9.716278,0.096741,-1.878102,0.009058,3.141327
0.050000,0.101978,7.261545,9.717523,0.024899,-1.436837,8.825301,3.141593
0.050000,0.101978,7.261545,9.717523,0.000000,-0.497983,18.777082,3.141593
