dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,3.094053,7.177190,4.942159,1.713725,0.057636,0.001936,2.771912
0.050000,3.013979,7.208096,5.027989,1.716612,0.057746,0.002189,2.774637
0.050000,2.933680,7.238817,5.113965,1.719506,0.057875,0.002590,2.777837
0.050000,2.853140,7.269312,5.200085,1.722407,0.058024,0.002981,2.781513
0.050000,2.772345,7.299543,5.286351,1.725316,0.058169,0.002897,2.785666
0.050000,2.691280,7.329470,5.372762,1.728233,0.058343,0.003487,2.790297
0.050000,2.609934,7.359051,5.459320,1.731157,0.058485,0.002839,2.795409
0.050000,2.528293,7.388246,5.546025,1.734090,0.058657,0.003440,2.801001
0.050000,2.446344,7.417013,5.632876,1.737029,0.058780,0.002451,2.807076
0.050000,2.364075,7.445309,5.719875,1.739975,0.058914,0.002683,2.813634
0.050000,2.281476,7.473092,5.807021,1.742924,0.058992,0.001568,2.820676
0.050000,2.198537,7.500319,5.894315,1.745877,0.059054,0.001237,2.828203
0.050000,2.115248,7.526946,5.981757,1.748830,0.059051,-0.000062,2.836214
0.050000,2.031602,7.552928,6.069346,1.751780,0.059003,-0.000963,2.844708
0.050000,1.947591,7.578221,6.157082,1.754724,0.058876,-0.002540,2.853686
0.050000,1.863209,7.602780,6.244965,1.757657,0.058674,-0.004031,2.863146
0.050000,1.778452,7.626558,6.332993,1.760576,0.058377,-0.005938,2.873084
0.050000,1.693318,7.649510,6.421167,1.763475,0.057974,-0.008061,2.883498
0.050000,1.607805,7.671590,6.509485,1.766348,0.057459,-0.010301,2.894383
0.050000,1.521915,7.692752,6.597944,1.769188,0.056805,-0.013085,2.905735
0.050000,1.435648,7.712950,6.686543,1.771989,0.056022,-0.015669,2.917545
0.050000,1.349010,7.732138,6.775281,1.774743,0.055072,-0.018998,2.929808
0.050000,1.262007,7.750270,6.864153,1.777441,0.053966,-0.022121,2.942514
0.050000,1.174648,7.767301,6.953156,1.780076,0.052692,-0.025465,2.955652
0.050000,1.086944,7.783188,7.042288,1.782636,0.051200,-0.029844,2.969210
0.050000,0.998907,7.797886,7.131544,1.785116,0.049598,-0.032055,2.983175
0.050000,0.910552,7.811354,7.220919,1.787499,0.047676,-0.038431,2.997531
0.050000,0.823125,7.823392,7.309171,1.765044,-0.449105,-9.935611,3.012056
0.050000,0.739275,7.833712,7.393654,1.689660,-1.507694,-21.171788,3.026269
0.050000,0.660445,7.842302,7.472950,1.585922,-2.074749,-11.341102,3.039869
0.050000,0.586692,7.849350,7.547039,1.481780,-2.082840,-0.161825,3.052789
0.050000,0.518063,7.855041,7.615904,1.377290,-2.089799,-0.139167,3.064971
0.050000,0.454599,7.859550,7.679528,1.272487,-2.096060,-0.125222,3.076367
0.050000,0.396332,7.863047,7.737900,1.167428,-2.101174,-0.102291,3.086931
0.050000,0.343291,7.865692,7.791007,1.062144,-2.105694,-0.090404,3.096629
0.050000,0.295497,7.867632,7.838840,0.956675,-2.109375,-0.073620,3.105429
0.050000,0.252966,7.869003,7.881393,0.851050,-2.112495,-0.062401,3.113307
0.050000,0.215712,7.869928,7.918658,0.745304,-2.114920,-0.048489,3.120242
0.050000,0.183745,7.870515,7.950631,0.639448,-2.117125,-0.044097,3.126216
0.050000,0.157072,7.870859,7.977307,0.533520,-2.118550,-0.028495,3.131218
0.050000,0.135696,7.871038,7.998683,0.427529,-2.119820,-0.025417,3.135236
0.050000,0.119622,7.871116,8.014757,0.321487,-2.120851,-0.020622,3.138264
0.050000,0.108851,7.871140,8.025528,0.215413,-2.121470,-0.012363,3.140295
0.050000,0.103385,7.871145,8.030994,0.109320,-2.121862,-0.007857,3.141327
0.050000,0.101978,7.871145,8.032401,0.028138,-1.623645,9.964358,3.141593
0.050000,0.101978,7.871145,8.032401,0.000000,-0.562760,21.217686,3.141593
