dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,0.608778,7.862684,5.934724,1.540697,-2.200061,-0.132013,3.054953
0.050000,0.537461,7.868146,6.006250,1.430525,-2.203451,-0.067784,3.075339
0.050000,0.471553,7.871900,6.072265,1.320288,-2.204739,-0.025776,3.094045
0.050000,0.411095,7.874260,6.132769,1.210081,-2.204131,0.012161,3.111076
0.050000,0.356112,7.875515,6.187766,1.099957,-2.202490,0.032820,3.126446
0.050000,0.306615,7.875925,6.237265,0.989976,-2.199608,0.057644,3.140177
0.050000,0.262608,7.875720,6.281273,0.880152,-2.196494,0.062285,3.152297
0.050000,0.224087,7.875105,6.319798,0.770512,-2.192797,0.073944,3.162835
0.050000,0.191046,7.874254,6.352850,0.661031,-2.189619,0.063565,3.171817
0.050000,0.163476,7.873317,6.380436,0.551714,-2.186336,0.065648,3.179272
0.050000,0.141367,7.872418,6.402563,0.442550,-2.183282,0.061077,3.185223
0.050000,0.124709,7.871654,6.419239,0.333507,-2.180850,0.048655,3.189690
0.050000,0.113495,7.871097,6.430467,0.224560,-2.178945,0.038098,3.192690
0.050000,0.107719,7.870797,6.436251,0.115679,-2.177629,0.026305,3.194232
0.050000,0.106190,7.870716,6.437782,0.030634,-1.700898,9.534630,3.194640
0.050000,0.106190,7.870716,6.437782,0.000000,-0.612677,21.764421,3.194640
